transaction_id,customer_id,card_number,timestamp,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour,is_fraud
TX_b605ee43,CUST_56568,371958486086101,2024-10-14 09:09:21.153411+00:00,Grocery,online,Walmart Grocery,282.99,EUR,France,Unknown City,medium,Premium Debit,False,iOS App,mobile,2e7ec4c5220ad7f025a68bb16d6bdd6b,225.158.199.118,0,False,9,False,"{'num_transactions': 124, 'total_amount': 4967918.676481958, 'unique_merchants': 68, 'unique_countries': 12, 'max_single_amount': 2522850.7433767975}",False
TX_1f94fcd3,CUST_29080,6190415821344360,2024-10-17 09:58:32.320789+00:00,Restaurant,fast_food,Subway,27.73,EUR,France,Unknown City,medium,Premium Debit,False,Android App,mobile,1ab4d9760b13383a4adb2a97b3c6431a,230.230.107.4,0,False,9,False,"{'num_transactions': 108, 'total_amount': 2247340.6357767596, 'unique_merchants': 61, 'unique_countries': 11, 'max_single_amount': 653596.7499659361}",False
TX_b7d793f9,CUST_32391,5036545875949225,2024-10-17 06:24:34.492650+00:00,Grocery,physical,Publix,145.94,EUR,Germany,Unknown City,medium,Basic Credit,False,Chrome,web,c5cf7608172e1c85bb60197d6795173f,28.212.255.165,0,False,6,False,"{'num_transactions': 71, 'total_amount': 887445.7618246147, 'unique_merchants': 54, 'unique_countries': 10, 'max_single_amount': 405948.5886275996}",False
TX_3af038b5,CUST_58062,4414156906414406,2024-10-19 03:45:05.614143+00:00,Restaurant,casual,Red Lobster,64.14,USD,USA,Dallas,medium,Basic Credit,False,Safari,web,0359f90153420164a0d695818344315c,56.235.54.188,0,False,3,True,"{'num_transactions': 588, 'total_amount': 13276915.315062258, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1088710.9259610663}",False
TX_fbbf9cfd,CUST_17995,4182191765179758,2024-10-17 09:50:45.293856+00:00,Retail,physical,Home Depot,362.87,EUR,France,Unknown City,medium,Basic Debit,False,Edge,web,9ded945ef65d26f0db9d4da84d0122ae,13.12.29.182,1,False,9,False,"{'num_transactions': 356, 'total_amount': 8362976.047950895, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 1980940.7619735654}",False
TX_95dc4ec6,CUST_47591,4192602910574386,2024-10-11 16:11:22.948189+00:00,Education,supplies,Barnes & Noble,411.34,EUR,Germany,Unknown City,medium,Premium Debit,False,Safari,web,b2bc24cd77b2c3b6909e8200d205e87d,96.84.190.79,1,False,16,False,"{'num_transactions': 230, 'total_amount': 4154382.6080366033, 'unique_merchants': 88, 'unique_countries': 11, 'max_single_amount': 797068.1057389652}",False
TX_f5e650fa,CUST_19235,4183241375600872,2024-10-07 13:25:33.165473+00:00,Travel,hotels,Holiday Inn,2.63,CAD,Canada,Unknown City,medium,Basic Debit,True,NFC Payment,pos,c56ca61f2c2d43ed318825604be5e1ab,110.28.216.241,1,True,13,False,"{'num_transactions': 263, 'total_amount': 7457379.35658301, 'unique_merchants': 90, 'unique_countries': 12, 'max_single_amount': 1797722.9932090933}",True
TX_5ef24868,CUST_66771,378726638454631,2024-10-24 10:02:18.218528+00:00,Retail,online,eBay,739.79,EUR,Germany,Unknown City,medium,Basic Debit,False,Safari,web,4e3de45797c687fcec20ff8140506846,113.239.124.79,0,False,10,False,"{'num_transactions': 294, 'total_amount': 6631851.246271467, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 968924.7621321721}",False
TX_f692009f,CUST_60655,5162065121495390,2024-10-29 09:56:36.871760+00:00,Healthcare,medical,Urgent Care,2100.06,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Firefox,web,4f5cd81222b275edee730450d0ea14a3,34.76.253.239,0,False,9,False,"{'num_transactions': 29, 'total_amount': 930917.543176146, 'unique_merchants': 25, 'unique_countries': 6, 'max_single_amount': 418965.4397477358}",False
TX_6ac3da04,CUST_70595,5829635818082282,2024-10-27 18:44:15.528777+00:00,Healthcare,pharmacy,Walgreens,613.29,GBP,UK,Unknown City,medium,Platinum Credit,False,Edge,web,c31e22c7a13c5ba62c2e566a4ae3592a,207.217.240.36,0,False,18,True,"{'num_transactions': 41, 'total_amount': 731167.2931821586, 'unique_merchants': 32, 'unique_countries': 10, 'max_single_amount': 639692.6284430057}",False
TX_a5fcf9e3,CUST_70002,5028914153940381,2024-10-22 05:12:52.061207+00:00,Travel,booking,Kayak,599.2,EUR,France,Unknown City,medium,Basic Credit,False,Safari,web,fa9d60845671a414898646cb6efd42a4,167.161.133.225,0,True,5,False,"{'num_transactions': 338, 'total_amount': 9856886.892062763, 'unique_merchants': 94, 'unique_countries': 12, 'max_single_amount': 994152.371560382}",False
TX_1ee26d7a,CUST_87392,6311013829168875,2024-10-30 22:20:37.404976+00:00,Entertainment,events,StubHub,342.75,EUR,France,Unknown City,medium,Basic Credit,False,Firefox,web,02e154d384524e9b14e0a505722e539b,68.114.154.96,0,True,22,False,"{'num_transactions': 3, 'total_amount': 1146.7199051116797, 'unique_merchants': 3, 'unique_countries': 3, 'max_single_amount': 452.2274045125595}",False
TX_50461f37,CUST_66055,374034413507317,2024-09-30 18:35:13.981140+00:00,Restaurant,premium,Capital Grille,551.04,USD,USA,Phoenix,medium,Gold Credit,False,Chrome,web,2c39f67895b46c3bcce865b7437dda0d,55.226.140.217,0,False,18,False,"{'num_transactions': 822, 'total_amount': 19840877.648204718, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1525591.7851345914}",False
TX_b70cc194,CUST_54130,5455498980136761,2024-10-10 08:01:27.317256+00:00,Grocery,physical,Aldi,405.17,SGD,Singapore,Unknown City,medium,Gold Credit,False,Safari,web,91e2f576bde6e95f967e0d7a871ced98,30.110.141.218,0,False,8,False,"{'num_transactions': 791, 'total_amount': 32341573.718142383, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5670558.838869756}",False
TX_b5db969b,CUST_64925,372080211082773,2024-09-30 05:01:16.647641+00:00,Entertainment,streaming,Apple Music,91.62,AUD,Australia,Unknown City,medium,Basic Debit,False,iOS App,mobile,5c34ab10d6ac1898ecfd64b038e30b52,126.229.192.123,1,True,5,False,"{'num_transactions': 1148, 'total_amount': 25565570.958930917, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1013624.4962717658}",False
TX_e0ed856a,CUST_84240,4237059007234043,2024-10-16 22:35:21.671090+00:00,Education,online,edX,82183.58,JPY,Japan,Unknown City,medium,Platinum Credit,False,Edge,web,3b1e97d74290949f39e72effddeed473,221.124.169.59,0,False,22,False,"{'num_transactions': 240, 'total_amount': 28355045.347083732, 'unique_merchants': 94, 'unique_countries': 12, 'max_single_amount': 931527.0173261312}",False
TX_8c4842fc,CUST_71592,370682707291362,2024-10-17 22:48:31.861958+00:00,Gas,major,Exxon,583.27,CAD,Canada,Unknown City,medium,Gold Credit,False,iOS App,mobile,c208294d0b5cc1e78963925e3b5fb2cc,61.110.201.179,0,False,22,False,"{'num_transactions': 889, 'total_amount': 30310246.10530052, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4782750.546534983}",False
TX_8f199654,CUST_80420,4070952984306513,2024-10-18 18:34:42.109803+00:00,Restaurant,premium,Morton's,164300.63,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Firefox,web,81e8e6d9d020368e3337666733cf676d,225.252.232.174,0,False,18,False,"{'num_transactions': 344, 'total_amount': 31914297.42899132, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 740936.7915419614}",False
TX_03e4fde7,CUST_53396,377735031653872,2024-10-24 02:53:48.455232+00:00,Entertainment,events,Ticketmaster,1858.47,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Safari,web,1c518080bed9a4b47f52c47aa0a4bc5a,33.193.108.143,1,True,2,False,"{'num_transactions': 431, 'total_amount': 14700483.094799034, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2388861.908627956}",True
TX_9e09dc97,CUST_65949,379034806769727,2024-10-23 16:43:56.917353+00:00,Restaurant,casual,TGI Fridays,870.89,EUR,Germany,Unknown City,medium,Platinum Credit,False,iOS App,mobile,2ce9b01d853bfaac572b6da7163c500d,175.228.76.39,0,False,16,False,"{'num_transactions': 287, 'total_amount': 7244024.679344387, 'unique_merchants': 94, 'unique_countries': 12, 'max_single_amount': 1614057.6518197479}",False
TX_58d3eb4b,CUST_85780,5062652652269509,2024-10-21 01:43:07.744087+00:00,Gas,local,Local Gas Station,72.94,MXN,Mexico,Unknown City,medium,Platinum Credit,False,iOS App,mobile,f614dcb06ea2d91916df976112cbefcd,73.193.98.254,1,False,1,False,"{'num_transactions': 927, 'total_amount': 42769418.62451899, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5715528.102027543}",True
TX_cd3ff79d,CUST_97570,4976085717167053,2024-10-29 11:57:53.975472+00:00,Healthcare,pharmacy,DuaneReade,41539.62,MXN,Mexico,Unknown City,medium,Platinum Credit,False,Firefox,web,18a39eb6249039f1924614ac2d251ee0,252.61.197.50,0,False,11,False,"{'num_transactions': 39, 'total_amount': 1294746.484342598, 'unique_merchants': 34, 'unique_countries': 6, 'max_single_amount': 550147.4496994949}",True
TX_7a4c3778,CUST_49299,4556798513331545,2024-10-09 19:20:39.523604+00:00,Healthcare,pharmacy,DuaneReade,69011.85,RUB,Russia,Unknown City,medium,Platinum Credit,False,Chrome,web,df4795d8a527bab7f5e37170725032f1,149.41.99.80,1,False,19,False,"{'num_transactions': 381, 'total_amount': 14245197.235000236, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 1623102.5610614838}",False
TX_2bb85d72,CUST_22146,6226033983739190,2024-10-27 08:45:36.690511+00:00,Gas,local,Highway Gas Stop,35010.79,JPY,Japan,Unknown City,medium,Basic Credit,False,Safari,web,74c6375a4ab471d9a71c61925b1ef887,11.13.211.131,0,False,8,True,"{'num_transactions': 105, 'total_amount': 7045024.376167743, 'unique_merchants': 63, 'unique_countries': 10, 'max_single_amount': 867310.5398229478}",False
TX_5d4dcef1,CUST_23253,4004399532524273,2024-10-02 14:49:04.332565+00:00,Retail,physical,Best Buy,124.52,EUR,Germany,Unknown City,medium,Basic Debit,False,iOS App,mobile,2fc59a1c1ba1266ec0a880b654e370e3,243.201.82.106,0,False,14,False,"{'num_transactions': 21, 'total_amount': 44223.99348384609, 'unique_merchants': 15, 'unique_countries': 7, 'max_single_amount': 14892.232141414392}",False
TX_9f67f5e5,CUST_78062,5084189222519935,2024-10-24 04:33:33.520722+00:00,Entertainment,events,LiveNation,1480.12,USD,USA,New York,large,Basic Debit,False,iOS App,mobile,e0f56ae89d3a3e27b8ecd035efed48b0,151.216.39.8,0,True,4,False,"{'num_transactions': 83, 'total_amount': 3838796.949542004, 'unique_merchants': 51, 'unique_countries': 12, 'max_single_amount': 994238.0785694263}",True
TX_f3993318,CUST_59395,6424784287821726,2024-10-27 01:00:36.682242+00:00,Gas,major,Mobil,80137.39,JPY,Japan,Unknown City,medium,Platinum Credit,False,Safari,web,4348b298dbead8990b92da9d9c70f103,7.239.77.208,0,False,1,True,"{'num_transactions': 213, 'total_amount': 25163504.27577095, 'unique_merchants': 82, 'unique_countries': 10, 'max_single_amount': 1001265.4165197745}",False
TX_a2b97ad7,CUST_74066,6436268943386015,2024-10-13 17:48:40.279479+00:00,Education,online,edX,440.72,EUR,France,Unknown City,medium,Gold Credit,False,Chrome,web,98067a5cabd18813561c1c3354d36238,5.228.146.8,0,False,17,True,"{'num_transactions': 316, 'total_amount': 10441783.79849016, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 3659040.9525133693}",False
TX_97e45a46,CUST_63876,371769230377948,2024-10-09 22:56:21.504750+00:00,Travel,transport,Uber,1973.4,MXN,Mexico,Unknown City,medium,Basic Credit,False,Android App,mobile,f81e284823dbc76d000fbf60ddcd9580,75.33.236.116,0,True,22,False,"{'num_transactions': 88, 'total_amount': 1912243.8903274373, 'unique_merchants': 61, 'unique_countries': 11, 'max_single_amount': 1131737.2651763745}",False
TX_07c99674,CUST_45150,4552480106334483,2024-10-01 15:32:50.886773+00:00,Healthcare,medical,Local Hospital,2076.46,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Safari,web,5aac766c0498f26b6e2f703fc62bae70,231.206.66.188,0,False,15,False,"{'num_transactions': 175, 'total_amount': 5328005.360147747, 'unique_merchants': 77, 'unique_countries': 10, 'max_single_amount': 947394.9185590806}",False
TX_9db957ed,CUST_47234,379342689710696,2024-10-03 01:13:16.712716+00:00,Grocery,online,FreshDirect,29806.64,RUB,Russia,Unknown City,medium,Premium Debit,False,Android App,mobile,46b7f76e3bdb79bfb2a8ea9762cf3951,20.62.165.140,0,False,1,False,"{'num_transactions': 878, 'total_amount': 37419505.6894462, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1596232.57417361}",False
TX_6f7bbcfb,CUST_52469,373826130661967,2024-10-11 04:40:03.544328+00:00,Travel,airlines,Delta,17783.01,BRL,Brazil,Unknown City,medium,Gold Credit,False,Safari,web,cfd9639bb8047a20f8a1bb874960f912,18.168.79.192,1,True,4,False,"{'num_transactions': 451, 'total_amount': 13668279.589237561, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 3806620.9072934384}",True
TX_4bb7c45e,CUST_57621,4103256360141762,2024-10-27 12:52:54.273619+00:00,Retail,online,Wayfair,2495.18,MXN,Mexico,Unknown City,medium,Basic Debit,False,Edge,web,fde643d70408b5fbe89b197238ef72f3,233.70.232.78,0,False,12,True,"{'num_transactions': 79, 'total_amount': 844531.551352305, 'unique_merchants': 51, 'unique_countries': 9, 'max_single_amount': 261381.06222552387}",False
TX_ed263699,CUST_98781,5245346216496670,2024-10-22 10:25:11.841087+00:00,Retail,online,Etsy,7015.35,MXN,Mexico,Unknown City,medium,Basic Debit,False,Android App,mobile,39b125499ad4701f833dd34568a88ada,205.249.233.239,1,False,10,False,"{'num_transactions': 129, 'total_amount': 1976442.0876214171, 'unique_merchants': 71, 'unique_countries': 12, 'max_single_amount': 672013.0925076358}",False
TX_1b032720,CUST_24169,5309376345725080,2024-09-30 01:28:24.412028+00:00,Travel,transport,Uber,10.06,BRL,Brazil,Unknown City,medium,Gold Credit,False,Android App,mobile,c9c1dce5fefd90a9738d09751400c2a6,11.87.23.236,1,True,1,False,"{'num_transactions': 574, 'total_amount': 20308281.739146315, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 6053352.454255149}",True
TX_0f7c5159,CUST_27891,5965565267238248,2024-10-06 07:00:42.764437+00:00,Grocery,online,Amazon Fresh,503.52,AUD,Australia,Unknown City,medium,Basic Credit,False,Firefox,web,9f3a53631d9da0d39fba28f46021430e,199.218.58.221,1,False,7,True,"{'num_transactions': 473, 'total_amount': 12159815.841671748, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 1059332.1548822937}",False
TX_56becc20,CUST_70217,5588314559484427,2024-10-13 19:41:41.462514+00:00,Education,online,Skillshare,187.71,RUB,Russia,Unknown City,medium,Platinum Credit,False,iOS App,mobile,52e226fbe9bb7abe0f7f62f3e5e6ecc4,225.195.214.125,1,False,19,True,"{'num_transactions': 780, 'total_amount': 37661464.53912362, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4201692.02473025}",True
TX_769852f9,CUST_30003,379495290997365,2024-10-15 20:15:50.742188+00:00,Travel,booking,Kayak,2393.86,SGD,Singapore,Unknown City,medium,Gold Credit,False,iOS App,mobile,47b30c0dd35559b17f0f366a9bc7018f,14.221.224.84,0,True,20,False,"{'num_transactions': 781, 'total_amount': 23385645.385889154, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2334351.777273557}",False
TX_bcb3995d,CUST_54869,376399226109686,2024-10-20 02:35:24.491197+00:00,Grocery,physical,Safeway,391.32,GBP,UK,Unknown City,medium,Platinum Credit,False,Android App,mobile,a30c06640b6b9c6ee68507526cc41566,108.237.51.28,0,False,2,True,"{'num_transactions': 615, 'total_amount': 25370936.74423799, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2436800.1330197845}",False
TX_859f0f72,CUST_78673,6076647413173174,2024-10-29 19:21:15.468737+00:00,Restaurant,premium,Nobu,832.21,AUD,Australia,Unknown City,medium,Gold Credit,False,Firefox,web,45ee6499b0d8f0a66b96093524b9705a,11.82.171.197,0,False,19,False,"{'num_transactions': 24, 'total_amount': 165120.2771584094, 'unique_merchants': 19, 'unique_countries': 7, 'max_single_amount': 82601.79754550642}",False
TX_e8258794,CUST_41009,5384066250591829,2024-10-20 14:38:25.931616+00:00,Gas,major,Mobil,528.9,CAD,Canada,Unknown City,medium,Gold Credit,False,Safari,web,99579ee07a9e388ccee360d4df9c6c2e,247.93.107.72,0,False,14,True,"{'num_transactions': 640, 'total_amount': 15978378.358242651, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 944472.9144578428}",False
TX_9eb4787c,CUST_65319,370059429816562,2024-10-14 19:07:09.002875+00:00,Grocery,physical,Trader Joe's,1012.47,USD,USA,New York,large,Platinum Credit,False,Chrome,web,553764decb03fc7dd35bb37c8c1ad56f,91.129.115.43,0,False,19,False,"{'num_transactions': 646, 'total_amount': 19918512.0436586, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1285189.6106076052}",False
TX_5efc0d02,CUST_29853,6115864323767762,2024-10-05 23:39:58.401511+00:00,Restaurant,casual,Red Lobster,91.8,EUR,Germany,Unknown City,medium,Basic Debit,False,Edge,web,e737e43bf25016900dce268b42dfd3d3,3.198.234.154,1,False,23,True,"{'num_transactions': 653, 'total_amount': 15750273.510235544, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1679200.554914482}",False
TX_0be74152,CUST_61402,374386200678903,2024-10-19 04:36:31.733257+00:00,Education,supplies,Barnes & Noble,9899.22,MXN,Mexico,Unknown City,medium,Gold Credit,False,Edge,web,7c0035b8c52df12d4b8a302742bc7c66,14.208.254.171,0,False,4,True,"{'num_transactions': 386, 'total_amount': 18414030.48182397, 'unique_merchants': 96, 'unique_countries': 12, 'max_single_amount': 2831316.7696914678}",False
TX_f9e03818,CUST_80039,5381612387628027,2024-09-30 08:28:35.123941+00:00,Gas,major,Mobil,22302.3,RUB,Russia,Unknown City,medium,Basic Credit,False,Safari,web,367d27ea2955d6d96a0b16cbec651b09,183.195.4.76,0,False,8,False,"{'num_transactions': 73, 'total_amount': 2114416.691467958, 'unique_merchants': 49, 'unique_countries': 6, 'max_single_amount': 290781.5507431278}",False
TX_7e79e7d1,CUST_10000,4783025707700318,2024-10-05 20:33:55.315966+00:00,Travel,hotels,Hilton,1229.76,EUR,France,Unknown City,medium,Platinum Credit,False,iOS App,mobile,f43bf746d06adb0c612de876c20468ef,195.164.244.182,0,True,20,True,"{'num_transactions': 754, 'total_amount': 24638487.47146662, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1290052.727504319}",False
TX_f839b097,CUST_65166,5129293749519118,2024-10-27 10:38:19.387655+00:00,Gas,local,Truck Stop,6429.98,MXN,Mexico,Unknown City,medium,Premium Debit,False,iOS App,mobile,0c90e3b5ef056e963718364609bd7c35,212.194.157.243,1,False,10,True,"{'num_transactions': 60, 'total_amount': 166763.6917864903, 'unique_merchants': 46, 'unique_countries': 8, 'max_single_amount': 79881.33769133466}",False
TX_fe794e8c,CUST_54489,5843694564379071,2024-10-09 16:43:29.018602+00:00,Education,supplies,University Bookstore,32922.84,RUB,Russia,Unknown City,medium,Premium Debit,False,Edge,web,56ed1da8e6f1ae5cafde01325c345655,186.52.59.41,1,False,16,False,"{'num_transactions': 353, 'total_amount': 6586300.24820705, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 828739.2728376681}",False
